split,image_id,image_path,height,width,channels,dtype,has_png_masks,mask_count,has_solution_rle,solution_rle_count
stage2_test_final,e198c6ce8dab82a87b0d6e573fe84b7f50a072d619dafa887ca1679cd053fd33,data/raw/dsb2018/stage2_test_final/e198c6ce8dab82a87b0d6e573fe84b7f50a072d619dafa887ca1679cd053fd33/images/e198c6ce8dab82a87b0d6e573fe84b7f50a072d619dafa887ca1679cd053fd33.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e1b5075b350a3df6f167d1eb64fa0e1b67f2a88f14e9f07cdf04d500a5fd33ac,data/raw/dsb2018/stage2_test_final/e1b5075b350a3df6f167d1eb64fa0e1b67f2a88f14e9f07cdf04d500a5fd33ac/images/e1b5075b350a3df6f167d1eb64fa0e1b67f2a88f14e9f07cdf04d500a5fd33ac.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e1b82da05ed8778ac0313ac2bf37d239f3225392c724d00c33c3a5a394726e5c,data/raw/dsb2018/stage2_test_final/e1b82da05ed8778ac0313ac2bf37d239f3225392c724d00c33c3a5a394726e5c/images/e1b82da05ed8778ac0313ac2bf37d239f3225392c724d00c33c3a5a394726e5c.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e1dedfc527eb4b9e0f85e3d9da0ec1f7343b9dfb7651df110958738ed831224b,data/raw/dsb2018/stage2_test_final/e1dedfc527eb4b9e0f85e3d9da0ec1f7343b9dfb7651df110958738ed831224b/images/e1dedfc527eb4b9e0f85e3d9da0ec1f7343b9dfb7651df110958738ed831224b.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e1e83fad4dbf396e2b631d9948b34d2d03b11fb605892a8644e8948275981bc8,data/raw/dsb2018/stage2_test_final/e1e83fad4dbf396e2b631d9948b34d2d03b11fb605892a8644e8948275981bc8/images/e1e83fad4dbf396e2b631d9948b34d2d03b11fb605892a8644e8948275981bc8.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e1ecc463730a8d37cc7bc75d12ce760f11125226cbe5065a0ad3d22e1cca24c2,data/raw/dsb2018/stage2_test_final/e1ecc463730a8d37cc7bc75d12ce760f11125226cbe5065a0ad3d22e1cca24c2/images/e1ecc463730a8d37cc7bc75d12ce760f11125226cbe5065a0ad3d22e1cca24c2.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e1f41e990920fd28a876a39449e9365b08507d8659f8371a7e008feb39f6ae99,data/raw/dsb2018/stage2_test_final/e1f41e990920fd28a876a39449e9365b08507d8659f8371a7e008feb39f6ae99/images/e1f41e990920fd28a876a39449e9365b08507d8659f8371a7e008feb39f6ae99.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e212e96221d9daab70e87be76f3639daabdb1b696a21f3a656d24a54f2d2ea66,data/raw/dsb2018/stage2_test_final/e212e96221d9daab70e87be76f3639daabdb1b696a21f3a656d24a54f2d2ea66/images/e212e96221d9daab70e87be76f3639daabdb1b696a21f3a656d24a54f2d2ea66.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e21703c631deecbf6dc5b66b7e612d190b198882a8191c13acefb20658cd0aed,data/raw/dsb2018/stage2_test_final/e21703c631deecbf6dc5b66b7e612d190b198882a8191c13acefb20658cd0aed/images/e21703c631deecbf6dc5b66b7e612d190b198882a8191c13acefb20658cd0aed.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e21d22c7d85bec0de3ad16573e72cc858c3ada5dd43f55efb62269fe8dbd7241,data/raw/dsb2018/stage2_test_final/e21d22c7d85bec0de3ad16573e72cc858c3ada5dd43f55efb62269fe8dbd7241/images/e21d22c7d85bec0de3ad16573e72cc858c3ada5dd43f55efb62269fe8dbd7241.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e2358a16253ed16b1ca3e8a8464328864adefdcd1746a023a1bb390759b01cb2,data/raw/dsb2018/stage2_test_final/e2358a16253ed16b1ca3e8a8464328864adefdcd1746a023a1bb390759b01cb2/images/e2358a16253ed16b1ca3e8a8464328864adefdcd1746a023a1bb390759b01cb2.png,520,694,3,uint8,False,0,False,0
stage2_test_final,e253161e9d74e15f28a4057ad710431924d16b209df84961ccc1c3ae6c9a2e6e,data/raw/dsb2018/stage2_test_final/e253161e9d74e15f28a4057ad710431924d16b209df84961ccc1c3ae6c9a2e6e/images/e253161e9d74e15f28a4057ad710431924d16b209df84961ccc1c3ae6c9a2e6e.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e25b759df9e1f30f4cb9cdff4127d1ef9f0f31bf7551b72e0c4cb62cdf22682e,data/raw/dsb2018/stage2_test_final/e25b759df9e1f30f4cb9cdff4127d1ef9f0f31bf7551b72e0c4cb62cdf22682e/images/e25b759df9e1f30f4cb9cdff4127d1ef9f0f31bf7551b72e0c4cb62cdf22682e.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e267cb91e4c0b9f230dc8bf67df127ae742b359b93b0e4fcb106b63f23f3f351,data/raw/dsb2018/stage2_test_final/e267cb91e4c0b9f230dc8bf67df127ae742b359b93b0e4fcb106b63f23f3f351/images/e267cb91e4c0b9f230dc8bf67df127ae742b359b93b0e4fcb106b63f23f3f351.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e26fa74afb299748ca8e8837ce6b7d4add7c562e914defefa2c6b6a259a46f88,data/raw/dsb2018/stage2_test_final/e26fa74afb299748ca8e8837ce6b7d4add7c562e914defefa2c6b6a259a46f88/images/e26fa74afb299748ca8e8837ce6b7d4add7c562e914defefa2c6b6a259a46f88.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e27ed15dbd7ecc08fa77ee53c28e760a4183e8e0c68b0d36af2cca1c9671402e,data/raw/dsb2018/stage2_test_final/e27ed15dbd7ecc08fa77ee53c28e760a4183e8e0c68b0d36af2cca1c9671402e/images/e27ed15dbd7ecc08fa77ee53c28e760a4183e8e0c68b0d36af2cca1c9671402e.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e29985ad2742c93280380ba8855322dc2521753506e0ae958b2e1611a5fdac72,data/raw/dsb2018/stage2_test_final/e29985ad2742c93280380ba8855322dc2521753506e0ae958b2e1611a5fdac72/images/e29985ad2742c93280380ba8855322dc2521753506e0ae958b2e1611a5fdac72.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2a7a9820da74a5f98f660929f527944354621f08785f8275a63a7f4e623c0f8,data/raw/dsb2018/stage2_test_final/e2a7a9820da74a5f98f660929f527944354621f08785f8275a63a7f4e623c0f8/images/e2a7a9820da74a5f98f660929f527944354621f08785f8275a63a7f4e623c0f8.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2ae4a70f70fa7cc1efe688b7e35bc2307c30ca532cd85b7ecaa48475df420b7,data/raw/dsb2018/stage2_test_final/e2ae4a70f70fa7cc1efe688b7e35bc2307c30ca532cd85b7ecaa48475df420b7/images/e2ae4a70f70fa7cc1efe688b7e35bc2307c30ca532cd85b7ecaa48475df420b7.png,256,320,4,uint8,False,0,False,0
stage2_test_final,e2ba00992b5314a3b01d102e6ba2f0254385ecc497b657c8b39d2c5cf10afe3b,data/raw/dsb2018/stage2_test_final/e2ba00992b5314a3b01d102e6ba2f0254385ecc497b657c8b39d2c5cf10afe3b/images/e2ba00992b5314a3b01d102e6ba2f0254385ecc497b657c8b39d2c5cf10afe3b.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2bcba9d083fa5bf5003c20b2029f9923a1c39a34c6a922f25dca057eb0c548c,data/raw/dsb2018/stage2_test_final/e2bcba9d083fa5bf5003c20b2029f9923a1c39a34c6a922f25dca057eb0c548c/images/e2bcba9d083fa5bf5003c20b2029f9923a1c39a34c6a922f25dca057eb0c548c.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2d206e4ea6b9e6cb477f85fb32b94f7c2098431b0da258b818ac69e1834c00a,data/raw/dsb2018/stage2_test_final/e2d206e4ea6b9e6cb477f85fb32b94f7c2098431b0da258b818ac69e1834c00a/images/e2d206e4ea6b9e6cb477f85fb32b94f7c2098431b0da258b818ac69e1834c00a.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e2e236ad21d7dba6f1e739fad2081eae4741731bcb2072fa88a3685a5e0e2b47,data/raw/dsb2018/stage2_test_final/e2e236ad21d7dba6f1e739fad2081eae4741731bcb2072fa88a3685a5e0e2b47/images/e2e236ad21d7dba6f1e739fad2081eae4741731bcb2072fa88a3685a5e0e2b47.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2e877a010accad8f809a390ea850cd85d7406fc30668137ffb0acdda4040c48,data/raw/dsb2018/stage2_test_final/e2e877a010accad8f809a390ea850cd85d7406fc30668137ffb0acdda4040c48/images/e2e877a010accad8f809a390ea850cd85d7406fc30668137ffb0acdda4040c48.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2ea9bec85551a1551c731b97cbd7563a03c21e4acb15f6e01addb91ef6e706e,data/raw/dsb2018/stage2_test_final/e2ea9bec85551a1551c731b97cbd7563a03c21e4acb15f6e01addb91ef6e706e/images/e2ea9bec85551a1551c731b97cbd7563a03c21e4acb15f6e01addb91ef6e706e.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e2ef784e1376b0631aefbaaf2bb00843166b717095d25584fc5bb9c4dd4db2e8,data/raw/dsb2018/stage2_test_final/e2ef784e1376b0631aefbaaf2bb00843166b717095d25584fc5bb9c4dd4db2e8/images/e2ef784e1376b0631aefbaaf2bb00843166b717095d25584fc5bb9c4dd4db2e8.png,414,278,4,uint8,False,0,False,0
stage2_test_final,e30df7b8740769db68a65bad0c994f3d756f498677498f80d07f4423b0e488f1,data/raw/dsb2018/stage2_test_final/e30df7b8740769db68a65bad0c994f3d756f498677498f80d07f4423b0e488f1/images/e30df7b8740769db68a65bad0c994f3d756f498677498f80d07f4423b0e488f1.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e349f28d7038a51a099a61c5a5adc4d50e5845b55abc6349080e78f1c5a77114,data/raw/dsb2018/stage2_test_final/e349f28d7038a51a099a61c5a5adc4d50e5845b55abc6349080e78f1c5a77114/images/e349f28d7038a51a099a61c5a5adc4d50e5845b55abc6349080e78f1c5a77114.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e3e8ecc13bc9e196f34c9d8cbdec73fdca87f501349d9f4978dbe5fa108a9eb9,data/raw/dsb2018/stage2_test_final/e3e8ecc13bc9e196f34c9d8cbdec73fdca87f501349d9f4978dbe5fa108a9eb9/images/e3e8ecc13bc9e196f34c9d8cbdec73fdca87f501349d9f4978dbe5fa108a9eb9.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e3f499cfdf2493bcc6fb79384e59b2a74b89a88a0ea3b4dc370fb0e1676ffb4d,data/raw/dsb2018/stage2_test_final/e3f499cfdf2493bcc6fb79384e59b2a74b89a88a0ea3b4dc370fb0e1676ffb4d/images/e3f499cfdf2493bcc6fb79384e59b2a74b89a88a0ea3b4dc370fb0e1676ffb4d.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e40196bc514419e8474157bdab146c1ab1492bf33f0411b8f9fd0a39065c6cb1,data/raw/dsb2018/stage2_test_final/e40196bc514419e8474157bdab146c1ab1492bf33f0411b8f9fd0a39065c6cb1/images/e40196bc514419e8474157bdab146c1ab1492bf33f0411b8f9fd0a39065c6cb1.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e40fb2e18142f0e7ae7f970fee866f89e1b7b414161515d330f1d950846fecd4,data/raw/dsb2018/stage2_test_final/e40fb2e18142f0e7ae7f970fee866f89e1b7b414161515d330f1d950846fecd4/images/e40fb2e18142f0e7ae7f970fee866f89e1b7b414161515d330f1d950846fecd4.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e4336dfb601b38325ef3b18e5d3dec2069a41738728d6565daeda1d3d2679022,data/raw/dsb2018/stage2_test_final/e4336dfb601b38325ef3b18e5d3dec2069a41738728d6565daeda1d3d2679022/images/e4336dfb601b38325ef3b18e5d3dec2069a41738728d6565daeda1d3d2679022.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e4485ec8fb2b2e2cf0dff3ead7ed3c78c3fb9a494c3cad42105101f4ac362175,data/raw/dsb2018/stage2_test_final/e4485ec8fb2b2e2cf0dff3ead7ed3c78c3fb9a494c3cad42105101f4ac362175/images/e4485ec8fb2b2e2cf0dff3ead7ed3c78c3fb9a494c3cad42105101f4ac362175.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e476039d612f9e94797ad3fa8f8ee90c040c7609a83c53c974818ddc38bd7e47,data/raw/dsb2018/stage2_test_final/e476039d612f9e94797ad3fa8f8ee90c040c7609a83c53c974818ddc38bd7e47/images/e476039d612f9e94797ad3fa8f8ee90c040c7609a83c53c974818ddc38bd7e47.png,994,556,3,uint8,False,0,False,0
stage2_test_final,e4774e75cc7f088dfc9f6cf2f7edafcee8978de0bf9aa0a5d90338331d0bccc2,data/raw/dsb2018/stage2_test_final/e4774e75cc7f088dfc9f6cf2f7edafcee8978de0bf9aa0a5d90338331d0bccc2/images/e4774e75cc7f088dfc9f6cf2f7edafcee8978de0bf9aa0a5d90338331d0bccc2.png,304,560,4,uint8,False,0,False,0
stage2_test_final,e47b9bf1d70398249142fd3debc209b9a51b22888c0d81118179a2b5fa18ed20,data/raw/dsb2018/stage2_test_final/e47b9bf1d70398249142fd3debc209b9a51b22888c0d81118179a2b5fa18ed20/images/e47b9bf1d70398249142fd3debc209b9a51b22888c0d81118179a2b5fa18ed20.png,256,320,4,uint8,False,0,False,0
stage2_test_final,e481bb423ade7931557129e3695deb2de37e53dd004fb5ef6dfdf357e0e986ad,data/raw/dsb2018/stage2_test_final/e481bb423ade7931557129e3695deb2de37e53dd004fb5ef6dfdf357e0e986ad/images/e481bb423ade7931557129e3695deb2de37e53dd004fb5ef6dfdf357e0e986ad.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e49456708b24eec37b5ff46b7f3ee10db88eb9e2869ef446cc4733608fcff95d,data/raw/dsb2018/stage2_test_final/e49456708b24eec37b5ff46b7f3ee10db88eb9e2869ef446cc4733608fcff95d/images/e49456708b24eec37b5ff46b7f3ee10db88eb9e2869ef446cc4733608fcff95d.png,512,512,4,uint8,False,0,False,0
stage2_test_final,e4be0f3aaf957c7b18e101d4b44acf46ce3cf46eb663bf8a1a3b272fbbe682c0,data/raw/dsb2018/stage2_test_final/e4be0f3aaf957c7b18e101d4b44acf46ce3cf46eb663bf8a1a3b272fbbe682c0/images/e4be0f3aaf957c7b18e101d4b44acf46ce3cf46eb663bf8a1a3b272fbbe682c0.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e4c0080394ec1b4722a1783f6fba02fd2058e776758d354c89760081e08b4de6,data/raw/dsb2018/stage2_test_final/e4c0080394ec1b4722a1783f6fba02fd2058e776758d354c89760081e08b4de6/images/e4c0080394ec1b4722a1783f6fba02fd2058e776758d354c89760081e08b4de6.png,414,278,4,uint8,False,0,False,0
stage2_test_final,e4c21e27fb48759598bb94860cac28dba703a837ab4bc025fdfb14513f1779d1,data/raw/dsb2018/stage2_test_final/e4c21e27fb48759598bb94860cac28dba703a837ab4bc025fdfb14513f1779d1/images/e4c21e27fb48759598bb94860cac28dba703a837ab4bc025fdfb14513f1779d1.png,512,512,4,uint8,False,0,False,0
stage2_test_final,e4d0c5aeba41c45502606c369134302dcf45afc523be02ebc9386cf33cdca71c,data/raw/dsb2018/stage2_test_final/e4d0c5aeba41c45502606c369134302dcf45afc523be02ebc9386cf33cdca71c/images/e4d0c5aeba41c45502606c369134302dcf45afc523be02ebc9386cf33cdca71c.png,360,360,4,uint8,False,0,False,0
stage2_test_final,e4dac25c770c0efd0f414693d54b0d1570339e7f04d8a1cee1182e62ddc4af28,data/raw/dsb2018/stage2_test_final/e4dac25c770c0efd0f414693d54b0d1570339e7f04d8a1cee1182e62ddc4af28/images/e4dac25c770c0efd0f414693d54b0d1570339e7f04d8a1cee1182e62ddc4af28.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e4ee382ce0d8773894bd602d99215e363d3c0368daef4b5e872c42a0a984f44b,data/raw/dsb2018/stage2_test_final/e4ee382ce0d8773894bd602d99215e363d3c0368daef4b5e872c42a0a984f44b/images/e4ee382ce0d8773894bd602d99215e363d3c0368daef4b5e872c42a0a984f44b.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e4ee832f382208df2dece4b4a5dd8a45576ce1e792734f38b0bd12e2e1a4dda9,data/raw/dsb2018/stage2_test_final/e4ee832f382208df2dece4b4a5dd8a45576ce1e792734f38b0bd12e2e1a4dda9/images/e4ee832f382208df2dece4b4a5dd8a45576ce1e792734f38b0bd12e2e1a4dda9.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e4f8eb179b18ee14afd9bf91b600612f551b7bccd2839bb8ca419b0d50bba174,data/raw/dsb2018/stage2_test_final/e4f8eb179b18ee14afd9bf91b600612f551b7bccd2839bb8ca419b0d50bba174/images/e4f8eb179b18ee14afd9bf91b600612f551b7bccd2839bb8ca419b0d50bba174.png,414,278,4,uint8,False,0,False,0
stage2_test_final,e519382bf2f2e9bcd64082a580ef841a7d3d8d1ce918c8bc3e531596f1d9b1fd,data/raw/dsb2018/stage2_test_final/e519382bf2f2e9bcd64082a580ef841a7d3d8d1ce918c8bc3e531596f1d9b1fd/images/e519382bf2f2e9bcd64082a580ef841a7d3d8d1ce918c8bc3e531596f1d9b1fd.png,256,320,4,uint8,False,0,False,0
stage2_test_final,e57f3ac9b493b72f310e35a0a0ff9f06f0cfd23f408054128eb7f03ab7167161,data/raw/dsb2018/stage2_test_final/e57f3ac9b493b72f310e35a0a0ff9f06f0cfd23f408054128eb7f03ab7167161/images/e57f3ac9b493b72f310e35a0a0ff9f06f0cfd23f408054128eb7f03ab7167161.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e58151384fe3b6fa369d4d2dda27054bcecc318495c9fd15ba635f7c74d2f31c,data/raw/dsb2018/stage2_test_final/e58151384fe3b6fa369d4d2dda27054bcecc318495c9fd15ba635f7c74d2f31c/images/e58151384fe3b6fa369d4d2dda27054bcecc318495c9fd15ba635f7c74d2f31c.png,414,278,4,uint8,False,0,False,0
stage2_test_final,e5916a261a201dd56b7d193efa89bdea60a6efc67d8da0b8bd522797f5666140,data/raw/dsb2018/stage2_test_final/e5916a261a201dd56b7d193efa89bdea60a6efc67d8da0b8bd522797f5666140/images/e5916a261a201dd56b7d193efa89bdea60a6efc67d8da0b8bd522797f5666140.png,360,360,4,uint8,False,0,False,0
stage2_test_final,e5c12144bd0cccb707608c593e8a919cbc29c7986c73626ca6433d4e4e295661,data/raw/dsb2018/stage2_test_final/e5c12144bd0cccb707608c593e8a919cbc29c7986c73626ca6433d4e4e295661/images/e5c12144bd0cccb707608c593e8a919cbc29c7986c73626ca6433d4e4e295661.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e5d0fee7b49a212832118a5f55b1135e998a866a0542bbf4c2181eadd770fc30,data/raw/dsb2018/stage2_test_final/e5d0fee7b49a212832118a5f55b1135e998a866a0542bbf4c2181eadd770fc30/images/e5d0fee7b49a212832118a5f55b1135e998a866a0542bbf4c2181eadd770fc30.png,512,512,4,uint8,False,0,False,0
stage2_test_final,e5efe6abc69a4ca499babe053ce429269fd4b9d7601db4190024a09142f56a63,data/raw/dsb2018/stage2_test_final/e5efe6abc69a4ca499babe053ce429269fd4b9d7601db4190024a09142f56a63/images/e5efe6abc69a4ca499babe053ce429269fd4b9d7601db4190024a09142f56a63.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e5f199dff0f4482f05650bbd0221815ca3f5986ee19596ae7d074c18b3616b84,data/raw/dsb2018/stage2_test_final/e5f199dff0f4482f05650bbd0221815ca3f5986ee19596ae7d074c18b3616b84/images/e5f199dff0f4482f05650bbd0221815ca3f5986ee19596ae7d074c18b3616b84.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e60431181afeb1fcd78aa7163f357cc5c9341493f0c742c31c02309ff0cb9d62,data/raw/dsb2018/stage2_test_final/e60431181afeb1fcd78aa7163f357cc5c9341493f0c742c31c02309ff0cb9d62/images/e60431181afeb1fcd78aa7163f357cc5c9341493f0c742c31c02309ff0cb9d62.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e66f44ee9517b0cd14a1315497e6874d8457fa716149e9dec2e3a5c82a9f27cd,data/raw/dsb2018/stage2_test_final/e66f44ee9517b0cd14a1315497e6874d8457fa716149e9dec2e3a5c82a9f27cd/images/e66f44ee9517b0cd14a1315497e6874d8457fa716149e9dec2e3a5c82a9f27cd.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e67209824250c5d48e425ed812ace8506f72da34c030bb95ea01b81b22fe8907,data/raw/dsb2018/stage2_test_final/e67209824250c5d48e425ed812ace8506f72da34c030bb95ea01b81b22fe8907/images/e67209824250c5d48e425ed812ace8506f72da34c030bb95ea01b81b22fe8907.png,256,320,4,uint8,False,0,False,0
stage2_test_final,e6801f1b4537cbdd9ea5e30cbda40b992744cd24e64f4ced283e616549654aae,data/raw/dsb2018/stage2_test_final/e6801f1b4537cbdd9ea5e30cbda40b992744cd24e64f4ced283e616549654aae/images/e6801f1b4537cbdd9ea5e30cbda40b992744cd24e64f4ced283e616549654aae.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e6b23ef8e790f52c9e018ec60c537a8e959af4c4a0c7e4c8f9d7e39b96574cd2,data/raw/dsb2018/stage2_test_final/e6b23ef8e790f52c9e018ec60c537a8e959af4c4a0c7e4c8f9d7e39b96574cd2/images/e6b23ef8e790f52c9e018ec60c537a8e959af4c4a0c7e4c8f9d7e39b96574cd2.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e6c9a8f7eea59bfee47bedef2d0f874fae60efc5364b946dd68581cbac748d5f,data/raw/dsb2018/stage2_test_final/e6c9a8f7eea59bfee47bedef2d0f874fae60efc5364b946dd68581cbac748d5f/images/e6c9a8f7eea59bfee47bedef2d0f874fae60efc5364b946dd68581cbac748d5f.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e6d7202c6048748027028589cab0752d7cc6109b8a6a0764c61a2116d6e4af33,data/raw/dsb2018/stage2_test_final/e6d7202c6048748027028589cab0752d7cc6109b8a6a0764c61a2116d6e4af33/images/e6d7202c6048748027028589cab0752d7cc6109b8a6a0764c61a2116d6e4af33.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e6e571d6ab6dd45fc6dc496db24eac71721bd1de4e695940e2e6089cc5239e6e,data/raw/dsb2018/stage2_test_final/e6e571d6ab6dd45fc6dc496db24eac71721bd1de4e695940e2e6089cc5239e6e/images/e6e571d6ab6dd45fc6dc496db24eac71721bd1de4e695940e2e6089cc5239e6e.png,414,278,4,uint8,False,0,False,0
stage2_test_final,e6f97763385a4a8368b8beca5da5342580ca7a36eadb8016478f80f233cfc677,data/raw/dsb2018/stage2_test_final/e6f97763385a4a8368b8beca5da5342580ca7a36eadb8016478f80f233cfc677/images/e6f97763385a4a8368b8beca5da5342580ca7a36eadb8016478f80f233cfc677.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e73a3f2bdd3089ed8d2752e23fa0342c30a1e8377d2540693c6ae8abb394b5a7,data/raw/dsb2018/stage2_test_final/e73a3f2bdd3089ed8d2752e23fa0342c30a1e8377d2540693c6ae8abb394b5a7/images/e73a3f2bdd3089ed8d2752e23fa0342c30a1e8377d2540693c6ae8abb394b5a7.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e76d53d5f3abe64d2415d6513a14aa8cf790b08f2077a7552e702454f21a00bc,data/raw/dsb2018/stage2_test_final/e76d53d5f3abe64d2415d6513a14aa8cf790b08f2077a7552e702454f21a00bc/images/e76d53d5f3abe64d2415d6513a14aa8cf790b08f2077a7552e702454f21a00bc.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e7836cc7fdb1149fb64d988c7a9b046c258fd3fb43cba0c94e1619dc1e494623,data/raw/dsb2018/stage2_test_final/e7836cc7fdb1149fb64d988c7a9b046c258fd3fb43cba0c94e1619dc1e494623/images/e7836cc7fdb1149fb64d988c7a9b046c258fd3fb43cba0c94e1619dc1e494623.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e7ad49b5b797931341eb5e7c09017e0adda0e2519cc2358d6a8ab45ecf3f5345,data/raw/dsb2018/stage2_test_final/e7ad49b5b797931341eb5e7c09017e0adda0e2519cc2358d6a8ab45ecf3f5345/images/e7ad49b5b797931341eb5e7c09017e0adda0e2519cc2358d6a8ab45ecf3f5345.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e7b52fe97bf1694d38aed039baf0518e9c7b034b751fdefb2bcc031dda40dc68,data/raw/dsb2018/stage2_test_final/e7b52fe97bf1694d38aed039baf0518e9c7b034b751fdefb2bcc031dda40dc68/images/e7b52fe97bf1694d38aed039baf0518e9c7b034b751fdefb2bcc031dda40dc68.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e7b950642acac878359f6e4419b467a7ca754823b29f9896a916ed229f99ac05,data/raw/dsb2018/stage2_test_final/e7b950642acac878359f6e4419b467a7ca754823b29f9896a916ed229f99ac05/images/e7b950642acac878359f6e4419b467a7ca754823b29f9896a916ed229f99ac05.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e7fe532c66b0a2f49ed09a7a8aa5bf4662185c6b2b4654c1f70edbe4c316ff34,data/raw/dsb2018/stage2_test_final/e7fe532c66b0a2f49ed09a7a8aa5bf4662185c6b2b4654c1f70edbe4c316ff34/images/e7fe532c66b0a2f49ed09a7a8aa5bf4662185c6b2b4654c1f70edbe4c316ff34.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e8233c3e24180cd2c8c2875d5e33dcddf3daa26490e44652d0f9e591c7921cbf,data/raw/dsb2018/stage2_test_final/e8233c3e24180cd2c8c2875d5e33dcddf3daa26490e44652d0f9e591c7921cbf/images/e8233c3e24180cd2c8c2875d5e33dcddf3daa26490e44652d0f9e591c7921cbf.png,256,256,4,uint8,False,0,False,0
stage2_test_final,e8247dc63df22042d9fd58881c63104b11d5798ea1e945250fac5fbed0e6b908,data/raw/dsb2018/stage2_test_final/e8247dc63df22042d9fd58881c63104b11d5798ea1e945250fac5fbed0e6b908/images/e8247dc63df22042d9fd58881c63104b11d5798ea1e945250fac5fbed0e6b908.png,574,574,4,uint8,False,0,False,0
stage2_test_final,e832d2e8eeb0842078fb26c8cf0dc54f1ae8ce4b9b6bf5da41a8349657adf236,data/raw/dsb2018/stage2_test_final/e832d2e8eeb0842078fb26c8cf0dc54f1ae8ce4b9b6bf5da41a8349657adf236/images/e832d2e8eeb0842078fb26c8cf0dc54f1ae8ce4b9b6bf5da41a8349657adf236.png,520,696,4,uint8,False,0,False,0
stage2_test_final,e84aa377820cee40c8b73322c492d3ed7f1d37845843b5191263d1a61f64405b,data/raw/dsb2018/stage2_test_final/e84aa377820cee40c8b73322c492d3ed7f1d37845843b5191263d1a61f64405b/images/e84aa377820cee40c8b73322c492d3ed7f1d37845843b5191263d1a61f64405b.png,414,278,4,uint8,False,0,False,0
stage2_test_final,e85088d00c22ff75722a86d8ce73ce1ae4f17b9b826c4d2160e1e49d848c1635,data/raw/dsb2018/stage2_test_final/e85088d00c22ff75722a86d8ce73ce1ae4f17b9b826c4d2160e1e49d848c1635/images/e85088d00c22ff75722a86d8ce73ce1ae4f17b9b826c4d2160e1e49d848c1635.png,256,320,4,uint8,False,0,False,0
stage2_test_final,e860a22342822b00f743cc625f92c3ca5e0b3e62d7200934729d7cb3f6903d7b,data/raw/dsb2018/stage2_test_final/e860a22342822b00f743cc625f92c3ca5e0b3e62d7200934729d7cb3f6903d7b/images/e860a22342822b00f743cc625f92c3ca5e0b3e62d7200934729d7cb3f6903d7b.png,574,574,4,uint8,False,0,False,0
